N,P,K,temperature,humidity,ph,rainfall
-0.5259733833481745,0.7759145141799453,-0.4578003139363798,-0.47061206369665703,-2.2049320012758176,-0.7339926867758119,-0.7313239307456086
-1.0922247668950718,0.07948392584282366,-0.6354779404953746,0.523982235594895,0.4327344292867483,0.45429705207610227,-1.222324653245143
1.7390321508394144,-0.6775058440888303,-0.35909052140360487,-0.2629024377231101,-0.18105991815680128,0.47064354075115034,0.34107455281549476
-0.8765099541153013,-0.7077854348860964,-0.3788324799101599,0.24238654617015462,0.9633215358517432,-0.06939849603641074,2.1975836566384235
1.5502816896571152,-0.9500221612642257,-0.04321918529872517,0.12547296840606223,0.6879893658808648,-0.45283423193578715,-0.9138668699835296
-0.6338307897380596,0.2611614706264206,-0.4775422724429348,0.6148954782462036,-0.20830732748598038,1.1287756860988427,-0.7514610208297087
2.413140940776197,-0.25359157292710405,-0.6552198990019297,-0.0033697216154159196,0.3878750494048224,-0.8635612578185852,-0.07701407986789328
1.3615312284748162,-1.1014201152505565,0.13445844126026968,-0.2347073904659792,0.7058353974660049,-0.029007155760367095,-1.0718557486897715
-0.2832942189709328,2.1990552816514546,3.0167843832172974,-2.8297090156381217,0.3871732713764024,-0.45820452980832976,-0.5895952279602505
-0.6877594929330022,0.533677787801816,-0.4775422724429348,0.5880306628126384,-0.4922353295145163,0.9155927967711617,-0.5217777690440618
1.631174744449529,-1.434495614020484,0.09497452424715971,0.18858710175191318,0.7716037475641001,-0.2060492464730955,-1.0459703102066966
-0.9304386573102439,-1.1619792968450888,-0.1221870193249451,-1.1708867728474546,0.7939645371956712,0.5346107211097649,0.08925088034816035
1.0379590093051605,-0.8591833888724272,0.03574864872749477,0.29941798535734127,0.8953437238495144,-0.12597443012716325,-1.4271875785017836
-0.579902086543117,-1.2830976600341535,-0.8526394840674795,-0.48163503611823505,0.9222818016591784,1.495610911291932,0.014315960625187626
-0.9304386573102439,-0.5563874808997656,-0.3393485628970499,1.3423291948527816,-0.9527560976509571,-1.484771172300875,-0.13879960711165404
-1.0652604152976004,-0.7986242072778948,-0.35909052140360487,0.42863614365258684,-1.026020533849915,-0.10182813137629741,-0.2503250404871969
-0.8225812509203587,-1.3739364324259518,-0.7144457745215946,-0.04960831216665656,1.0577910048655923,1.0088626235257674,0.26051557264565756
-0.2832942189709328,2.622969552813181,2.898332632177967,-2.1084604612737814,0.40822598980627023,-0.23057747447199206,-0.5813925272611349
-1.1461534700900142,-0.828903798075161,-0.43805835542982485,-2.3951664720209402e-05,0.9085959074889293,-0.9900209358678055,1.98459941234201
-0.2832942189709328,-0.25359157292710405,-0.5959940234822647,0.9753306817155503,-0.727699000047169,-1.5560952520335172,-1.3211078186429654
-0.12150810938610505,0.6850757417881468,0.5687815284044793,-1.45868023428288,-2.3228182400400903,0.633480253991113,-0.36129208050609274
-0.20240116417851894,0.7759145141799453,0.6082654454175893,-1.224909303041031,-2.354481860743733,1.7098256970403953,-0.42484805673001935
1.0918877125001032,0.049204335045557504,-0.6552198990019297,-1.487142049659862,0.05392299099825327,-0.12504075401881737,-0.4482681389980841
0.8492085481228615,0.715355332585413,-0.04321918529872517,0.6781322261795913,0.4840798778803781,-0.7351892019439554,-0.1417920665828146
-0.8225812509203587,-0.7380650256833625,-0.41831639692326983,-0.08951955990031513,0.9408867416851824,-0.5479383265214084,0.9833648261729656
0.41777892256332083,0.14004310743735598,-0.26038072887082997,-0.39565580774108655,0.36165801104713186,1.0873878548011733,1.483001488866924
-1.3618682828697846,-1.1014201152505565,-0.1221870193249451,-0.4678626893123134,0.8884986793435161,0.4949094275085123,0.09920300438513065
-0.47204468015323187,2.5624103712186486,2.957558507697632,-0.6490377776364835,0.8658612255057004,-0.32296237923177346,0.3471524979522407
-0.9304386573102439,2.713808325204979,2.9378165491910773,-0.5846261767190806,0.992925451534536,-0.731435538076497,0.2414810891482495
-0.9034743057127727,0.41255942461275136,-0.5959940234822647,1.131419289044439,-0.6709593590479748,-1.1067436403118274,0.46453881013590914
-1.227046524882428,0.17032269823462212,-0.6552198990019297,-1.3311552241686464,-2.3004991105176376,-0.6438488032901517,0.5549870169202566
-0.22936551577599024,-0.011354846548974808,-0.003735268285615202,-0.4854874729887119,1.0288590924122067,0.36485921601656285,2.323399389847459
-1.3618682828697846,-0.7986242072778948,-0.20115485335116504,-0.6187995229770501,0.8304347926842907,0.338603988474254,0.10458028070217674
1.44242428326723,-0.8591833888724272,0.13445844126026968,0.850675055232651,0.8514221401122606,-0.4494547862654854,-1.4706792925857974
-1.0922247668950718,2.653249143610447,3.0167843832172974,-0.6824805074072565,0.8787876301275779,-0.11301827240621913,0.016474610919754454
-0.5259733833481745,-1.434495614020484,-0.43805835542982485,0.7143485723701712,0.8936550707914048,-0.9401331092631136,0.9739098223313012
1.1997451188899884,-0.7986242072778948,0.13445844126026968,0.5833901722688981,0.8893426746772182,-0.40248035762756224,-1.5034090869032681
1.5233173380596439,-0.46554870850796715,-0.3788324799101599,0.22003242903943265,-0.6216384903555977,-0.15771882889703934,0.7534574307133262
1.7390321508394144,-1.0711405244532903,0.09497452424715971,0.7227131199333148,1.0233783572014885,-0.5922851972522044,-1.4819023262759947
1.0918877125001032,-1.404216023223218,0.07523256574060473,-0.0936969142563226,0.5412657429812571,-0.08859846614496635,-0.8581845200644282
-1.3349039312723132,0.41255942461275136,-0.5367681479625998,0.39372059452312336,-0.488279273104157,0.0993963832700714,-1.0096135509847939
-1.2809752280773707,0.2006022890318883,-0.5762520649757097,0.0397136199985389,-1.3782322816726855,-2.121270041397061,-0.05187633547086889
-0.17543681258104765,0.29144106142368675,-0.6552198990019297,0.17467579613556342,-0.30977994985001794,1.1095978817332062,-0.7298091046736932
1.6851034476444717,0.9575920589635422,-0.06296114380528015,0.479176358915101,0.23476202192864049,-0.5602728080299746,0.09915814280174028
1.631174744449529,-0.7683446164806287,-0.43805835542982485,0.4440479099741843,-0.31125209500488715,0.5943602029820513,1.6184047939677477
0.9031372513178041,-1.0711405244532903,-0.04321918529872517,0.3072868239912234,0.9886249452212403,0.3938183870589961,-1.422824783521488
1.7659965024368858,-1.4647752048177503,0.1147164827537147,-0.03425363392347176,0.43038066186256657,0.23079173049227075,-0.8430927814519994
-1.200082173284957,0.3217206522209529,-0.49728423094948976,-0.44128535305951,-0.1798508413582753,0.7584750094328903,-1.2254209111776198
-0.579902086543117,0.4428390154100175,-0.49728423094948976,-0.27606920044923644,-2.3410646039516148,-0.8297753782162547,0.2379701379118247
-1.1731178216874856,0.07948392584282366,-0.5959940234822647,-1.443139890615022,-2.114242343346087,-0.9952986395440674,-0.49950424543252653
-0.17543681258104765,0.14004310743735598,-0.5959940234822647,0.4964753174260697,-0.2848718952214302,0.43662120517374015,-0.5657548701261707
-0.6338307897380596,0.10976351664008982,-0.4775422724429348,0.35661450458704697,-1.2597339427017655,-0.4904346619146183,0.7030454291311868
1.631174744449529,-0.4049895269134348,-0.4578003139363798,-0.21206330451820052,0.585590482850154,-0.3677852668616636,-0.2305766437196354
-0.4181159769582893,-0.16275280053530558,-0.6552198990019297,0.3112967323522723,0.7204014409282705,0.6513341132614877,-0.8829370498616529
0.8492085481228615,-1.2225384784396212,0.07523256574060473,0.3127269825211355,1.0535193864213814,-0.04015637433310009,-1.4010652998552842
-0.6068664381405884,0.14004310743735598,0.6477493624306992,-1.6104254137526066,-2.4639293182657225,-0.3768028712701505,-0.18684663290604597
0.6604580869405625,0.07948392584282366,-0.08270310231183513,-0.0544778053617344,0.10492556550520682,-0.46783357307895546,1.1702087352717554
0.20206410978355047,0.7759145141799453,-0.6157359819888196,0.33912240376291597,-0.2383826574276324,0.7282943501949823,-0.7506491433569698
0.9570659545127467,0.6850757417881468,0.1147164827537147,0.7517162995410417,0.3909839965715467,-0.7021844761731008,-0.24572267080722424
-1.038296063700129,-1.010581342858758,-0.7539296915347046,-0.21871910776527356,0.9743108406042343,0.06960084932474457,0.1060430241327403
-0.9574030089077152,-1.192258887642355,-0.7934136085478145,-3.099458672447423,0.8449185586884652,-0.3248201368996358,0.28632867918374555
1.0109946577076894,-0.5563874808997656,-0.16167093633805507,-0.39265285153169344,0.546892630771665,-0.7957084558286959,3.409571246508703
-0.7416881961279448,-0.9197425704669595,-0.41831639692326983,1.8306034636866133,-0.8973627345493486,-1.6845751317506685,-0.1148588312415799
0.28295716457596437,0.3217206522209529,0.07523256574060473,3.541812960564304,0.9621308259125095,0.21425525743328735,0.1258669893763372
1.8199252056318282,-1.2225384784396212,0.1147164827537147,-0.22634146642123043,0.8265848454269019,-0.5575094124558961,-1.0820417583337545
-0.9034743057127727,0.07948392584282366,-0.6157359819888196,0.47782227805154476,-1.1674044591150146,-0.664000858518363,-0.617211197843856
-0.6338307897380596,-0.8894629796696933,-0.3788324799101599,0.21275933762911828,1.1480023102744994,-0.42609307988459,1.58741964032038
-0.7147238445304736,-0.7986242072778948,-0.28012268737738494,0.6644837607232651,1.0644824820577077,-0.34735839029343135,0.7526079948366378
0.8761728997203329,-1.3133772508314194,0.09497452424715971,-0.12323922779561242,0.6106806500148573,-0.3579232305321531,-0.9970104200488105
-1.1191891184925429,2.07793691846239,3.0167843832172974,0.8058930335775515,0.4270668599291521,-1.1596309771778994,-0.6462576177946765
-0.7956168993228874,-0.9197425704669595,-0.1221870193249451,-1.1982248725295166,0.8482204407327334,0.5499648424433047,0.013436121632653876
2.1974261279964264,-0.04163443734624096,-0.5762520649757097,-0.27603354758075266,0.2395337574804763,-0.048006363976270935,-0.7574107218302427
-1.0922247668950718,2.5018511896241162,3.076010258736962,-0.8676216741252941,0.931678681882599,-0.25392499816463804,0.04035175081910777
-0.2832942189709328,-1.3436568416286856,-0.14192897783150007,-0.23341356757833007,0.6283603393516088,-0.8870929152475822,0.04530997866852777
-1.227046524882428,0.3520002430182191,-0.5762520649757097,-1.4496938781111048,-0.14845815506900564,0.6469760569697292,-0.9962121289571095
-0.6877594929330022,0.10976351664008982,-0.5762520649757097,-1.6743979549409678,-2.314495847805446,-1.1644650016133526,-0.2841141711841597
-0.49900903175070316,-1.0711405244532903,-0.6947038160150396,-2.3360270473065547,0.9133496884354843,-0.5516297592573106,0.07908486801114907
0.4447432741607921,0.2006022890318883,-0.20115485335116504,-0.14945568847456817,0.319783217283749,0.8827740279318835,1.0655858742287434
-0.7416881961279448,0.17032269823462212,-0.5762520649757097,-0.7106057929806999,-2.0898514833802033,-0.7981270840312112,0.4711193350928634
-0.47204468015323187,2.047657327665124,3.056268300230407,-0.6165742549359606,1.0487490501979775,-1.1138989951407847,0.20360157386281377
-0.6068664381405884,-0.7986242072778948,-0.28012268737738494,1.3778648988180486,-0.9301562653598112,0.0674189337046565,-0.15598978807463987
-0.660795141335531,0.018924744248291346,-0.6157359819888196,0.5984093640417031,0.7880227075487434,-0.25855724197625995,-0.983726908840655
1.1997451188899884,-0.828903798075161,-0.06296114380528015,0.8716095071385644,1.0395026000264282,-0.4575026099114405,-1.3712449440086831
-0.4181159769582893,0.10976351664008982,0.6872332794438092,-1.2098177781573065,-2.4234135454498604,1.286491938231622,-0.42034259021404907
-0.2832942189709328,-0.13247320973803944,-0.023477226792170184,3.468328131526611,0.8876565714865149,0.03517217472510641,2.5931286734334007
0.9570659545127467,-0.4049895269134348,-0.29986464588393996,0.11791223223821301,-0.8598225245188483,1.229424119926272,0.5935333277319883
-0.4181159769582893,2.7743675067995115,2.898332632177967,-0.699931583094841,1.0405715383037903,-0.31069756020362777,0.13346454161758775
1.873853908826771,-0.16275280053530558,-0.6354779404953746,-0.6158606110654306,0.17964927043280085,1.2610504395408735,-0.5773957102874605
-0.6338307897380596,0.2611614706264206,0.5687815284044793,-1.4663216262881096,-2.5462203798395997,0.1312644039139902,-0.6077826374819262
-1.1461534700900142,0.14004310743735598,-0.6157359819888196,0.6393682060425956,-0.10118152872848568,1.0417514397564924,-1.2441803186054492
1.7659965024368858,0.8364736957744776,0.13445844126026968,0.1746364945933746,0.5519178742488451,-0.7166549996057429,-0.1546361541122193
1.172780767292517,-0.10219361894077328,-0.5762520649757097,-0.44768875147304876,0.09951535222614291,-0.7709324888295267,-0.10980378343974526
-1.1731178216874856,-0.9197425704669595,-0.26038072887082997,-1.1564109142725605,0.7772388148692916,0.7444254362450041,-0.019633840201158922
-0.6068664381405884,0.6245165601936145,0.6477493624306992,-1.5031570361037143,-2.3845981367597777,2.924922673317464,-0.39332500848271834
-0.391151625360818,2.4110124172323175,2.957558507697632,-0.005649875364349941,0.564672289460897,-0.31493749499989643,-0.6261153420661849
-0.4450803285557606,-1.1619792968450888,-0.28012268737738494,0.3013389133154523,0.8844873759557064,-1.022356130721526,2.1995881638260575
1.6581390960470004,-1.1014201152505565,-0.39857443841671486,0.4153455055615682,-0.4557907316737325,0.3891579048915117,1.689936650456275
-0.9034743057127727,-0.3141507545216364,-0.5170261894560447,0.90043989441698,-1.1455460063858185,-1.2519451263099455,-1.1369712761238024
1.1458164156950459,1.2301083761389375,0.09497452424715971,0.06355860036638568,0.5844441000969199,-0.5067086513149851,0.19805978751048367
0.8222441965253903,-0.7077854348860964,-0.3393485628970499,-0.17890608895082613,-0.8743544038893863,0.7101320912297648,0.5723829970358784
-0.7956168993228874,-0.435269117710701,-0.5565101064691548,0.5180292139830751,0.4809545119566525,0.7578566691160652,-1.0333781301336535
2.0086756668141272,0.2006022890318883,-0.6157359819888196,-0.28005559690854254,0.5885810188090053,0.39981477222426975,-0.4228345657795729
0.33688586777090695,-0.19303239133257175,-0.26038072887082997,0.2868873027607255,0.7924611051946684,1.2299962426932356,1.6395846447921147
-1.0922247668950718,2.622969552813181,2.9378165491910773,-0.6739421600898589,0.8470680138327177,-0.3138425052468612,0.3785192112485207
0.9031372513178041,-0.4049895269134348,-0.1221870193249451,0.14669270709667234,0.08748682875865334,0.2953112722858018,1.5089889073292642
1.3345668768773449,0.6245165601936145,0.07523256574060473,-0.02252515483204316,0.45492921572415806,-0.8171016117521637,-0.13002181605129465
-0.4181159769582893,0.14004310743735598,-0.5565101064691548,0.7655764957969073,-0.3562123410489472,-0.9140423721644916,-0.24673201373760276
-0.4450803285557606,0.4428390154100175,0.05549060723404975,0.3590083138236782,1.0224650906195993,0.27326133498139765,-1.1497538857332217
-0.6338307897380596,-1.2225384784396212,-0.8328975255609244,-2.43122814386838,0.8957582735503671,1.1047593268949836,0.13793920113264901
1.0918877125001032,-1.404216023223218,0.09497452424715971,-0.08186273334699597,0.8026483733597406,-0.021672328467575965,-1.0920245976208656
0.4447432741607921,-0.19303239133257175,-0.08270310231183513,0.23599779830865872,0.4659850685131497,1.7890237027498417,3.211639902088764
0.8761728997203329,1.2301083761389375,-0.023477226792170184,0.36925705324527286,0.4354147836205889,-0.006077762197697596,0.15445161226907345
-0.7147238445304736,0.8061941049772114,-0.5762520649757097,0.8241345987123705,-0.10436756470095415,0.4284492797979998,-0.689858444253789
0.4447432741607921,-0.3141507545216364,-0.18141289484461004,0.0989472621828704,0.6089313965151633,-0.6083376870369067,1.510148947716451
-0.6877594929330022,2.713808325204979,2.957558507697632,-0.5457237703082092,0.9030573686971775,-0.573252565928926,0.0766848714095034
-0.391151625360818,-0.3141507545216364,-0.5367681479625998,0.5616594078000887,0.6040045250184382,0.8549257396187261,-0.9212167191338049
-0.8225812509203587,-0.25359157292710405,-0.6354779404953746,0.876146560076903,-0.7540637546756921,-2.3709178667633295,-1.057364168201857
1.873853908826771,-1.1316997060478227,0.05549060723404975,0.4890099634538791,0.9085951103746901,0.09357691989157028,-1.4598051469136417
-0.6338307897380596,-0.9803017520614918,-0.35909052140360487,1.9637460368709003,-0.8497131148799733,-1.812964408544577,-0.22539162287008935
-0.391151625360818,0.6850757417881468,0.5292976113913693,-1.4296487470317014,-2.4596674160827328,2.9025241503241244,-0.6016287016339277
-0.9843673605051865,0.6547961509908806,-0.4775422724429348,-0.19951811300750388,-0.6317655995231968,-0.04868858027776706,0.26755246228849633
0.12117105499113659,0.41255942461275136,-0.6354779404953746,1.7606142017065116,-0.07705421583656623,0.15731448029492082,-0.6061475539510395
1.8468895572292996,-1.404216023223218,0.13445844126026968,0.09794133740516656,0.5940564045972955,-0.5679791809543691,-1.0762114358016666
-0.49900903175070316,-1.2830976600341535,-0.3393485628970499,0.7916558269895401,0.9500449668037263,-0.016528259484163005,0.5010347474602883
-1.3349039312723132,2.1384961000569223,2.9773004662041873,-0.3664887190976568,0.981884426866696,-1.0464885906379884,0.1641194270205742
-1.2540108764798994,2.5018511896241162,3.076010258736962,0.8756332501371992,0.46558839393069273,-0.737956146397688,-0.6924305983626449
1.0109946577076894,-0.7380650256833625,0.05549060723404975,-0.16535016096150704,0.7875124623749642,-0.485524240338834,-1.0024393095339719
1.1458164156950459,0.14004310743735598,-0.20115485335116504,-0.9839857624273662,0.5552388627846022,0.5880058095059402,3.196028327244373
-0.391151625360818,2.259614463245987,3.076010258736962,-0.06229987354454296,0.41663303198042584,-0.9986070139595942,-0.6648941825720958
-0.3102585705684041,-0.34443034531890254,-0.5565101064691548,0.7585115503492551,-0.45608206996722156,2.029508676249133,-1.1410897913160314
-0.9843673605051865,-0.9500221612642257,-0.7736716500412595,-1.6554231181058843,0.8859524467778431,0.08863711420810529,0.1612377752243437
-0.7686525477254161,0.2006022890318883,-0.4775422724429348,-1.3496414439470885,-2.29756664354518,-1.082168641774228,0.011311946007811472
-0.7686525477254161,-0.2838711637243702,-0.4775422724429348,-0.24704213389840193,-0.6772152602373978,-0.5692329567696939,-0.8110240172605909
0.12117105499113659,0.38227983381548525,-0.5170261894560447,1.0701597512076213,-0.11744389910131549,1.6341619494987158,-0.6721634325789841
0.8492085481228615,0.7456349233826791,-0.04321918529872517,-0.09768966646982458,0.6091184807987348,-0.9435825279087313,0.12366226929519884
-1.0922247668950718,-0.4958282993052333,-0.5170261894560447,0.634340162115571,0.7956821082111223,0.7642278139200039,-0.8194836177479504
-0.4450803285557606,0.2611614706264206,0.13445844126026968,0.40651498705654493,0.8674296391575906,0.14272277789021243,2.450316352109874
0.22902846138102176,0.049204335045557504,-0.5762520649757097,1.2360557640420635,-0.39965364077898907,1.1011883225546486,-0.6297824082334724
-1.1191891184925429,0.715355332585413,-0.6157359819888196,-0.7758690190776303,-0.35145429430624936,-0.2481167498103831,-1.1910860127564131
-0.04061505459369118,0.049204335045557504,0.5885234869110343,-1.3748692676593455,-2.480339615078098,1.782145365819823,-0.3983757509024794
-1.038296063700129,0.38227983381548525,-0.5565101064691548,0.37237440106078623,-0.3588870652863319,1.105989552570735,-1.0756220991805943
0.5526006805506773,-0.04163443734624096,-0.5959940234822647,-0.0877445749006033,-0.6930253313753496,-0.8767474653121076,-0.46281778464078754
-0.7416881961279448,-1.434495614020484,-0.29986464588393996,0.7246690584018277,0.957476477669694,-0.5752089493488388,1.8409366358906913
1.0379590093051605,-0.9500221612642257,0.07523256574060473,-0.1298495872006932,0.660070552392924,-0.32949305169324283,-0.9172932186544466
0.9031372513178041,-0.46554870850796715,-0.10244506081839011,0.20477617920554697,0.10824833553515396,1.0103566492558431,1.011762958816751
-0.7147238445304736,-0.4958282993052333,-0.5367681479625998,1.0026930832801026,-0.5920033210584753,-0.8415291560080644,-0.7428436477203846
-0.49900903175070316,0.049204335045557504,0.05549060723404975,0.8098238880066246,0.9766079284907286,0.12813991175961212,-0.7439507054002706
-0.579902086543117,0.5639573785990821,-0.4775422724429348,-0.4735143033454444,-1.559695400060633,0.6264792959557185,1.071188730255563
-0.14847246098357636,-0.19303239133257175,0.13445844126026968,2.5677254981959585,0.8861534614747562,0.35584378250625903,0.2839900574868669
-0.5529377349456458,2.07793691846239,2.9378165491910773,-0.8318481779754223,0.9570285313521757,-1.1558449256137238,0.0455527766362712
-0.8225812509203587,0.6245165601936145,-0.6354779404953746,2.093811696885559,-1.2482159073594938,-2.199917611509758,1.0221472743917448
-0.06757940619116247,0.2611614706264206,-0.023477226792170184,-0.03992947004305784,0.9708724229951604,0.42210240876636157,1.2857239604191053
2.0086756668141272,-0.435269117710701,-0.5367681479625998,-0.10298140437444658,0.4851516570279781,1.8995633119544437,-0.1565272886004833
0.14813540658860788,-0.10219361894077328,0.07523256574060473,1.504023944444198,0.9359909122868392,0.38013408545300026,-0.2816908682523029
-0.47204468015323187,0.17032269823462212,-0.5170261894560447,-0.5795885293392321,-2.2371081965231294,-0.6762994983952761,0.3407340702579019
-0.6068664381405884,0.6850757417881468,0.6674913209372543,-0.9937997770395267,-2.5665486143858267,0.23135378398680748,-0.3610998960773064
0.7952798449279189,-0.3141507545216364,-0.6354779404953746,-0.39676540352759504,0.00826392635272139,0.23589501302038937,-0.6706800079802795
-0.3102585705684041,0.715355332585413,-0.5367681479625998,-0.5086946037499708,-0.5014997437219935,-2.3999777895497107,1.0184313592071987
-0.391151625360818,2.622969552813181,2.957558507697632,-0.4396471803568816,0.9011815680354353,-0.24663061988847504,0.01439562209389514
1.0649233609026318,-0.04163443734624096,-0.4578003139363798,0.0852031771376813,-0.09186513952910262,0.44711082353379655,-0.007467911848603802
-0.8225812509203587,-0.25359157292710405,-0.5170261894560447,0.8061588800531968,0.8345887247332375,0.5523204401823665,-0.8843183471348097
-0.6068664381405884,0.4428390154100175,-0.5762520649757097,1.8135825185517425,-0.4501344674168923,1.572231968478916,-0.5669065014192148
-0.3102585705684041,2.5926899620159145,3.0167843832172974,3.119811569079943,0.4314898380176137,-1.1985194708462015,-0.6349062142424625
-0.7686525477254161,2.5624103712186486,2.898332632177967,0.45626426002932624,0.543607467917877,-0.3411736963902183,-0.5560574453124919
0.7143867901355051,0.10976351664008982,-0.5367681479625998,-0.12279825296172917,0.10754794381189152,0.09809567268733983,-0.43411141738158576
1.0918877125001032,-0.8894629796696933,0.13445844126026968,0.1442108469251081,0.5246337006637459,-0.275880338452393,-1.033169662759676
-0.7416881961279448,0.17032269823462212,-0.4578003139363798,0.4545468478689415,0.7778715973836897,-0.19674018743614183,-0.8529391199422103
-0.5259733833481745,-0.7380650256833625,-0.43805835542982485,0.5338385680393705,-1.077981525285545,-1.8603818415459787,-0.1065786898057096
0.8222441965253903,-0.13247320973803944,-0.5565101064691548,-1.4973453971068893,-0.48476001598617235,-1.2322413833682517,0.010859354912915328
0.040278000198722706,0.533677787801816,-0.6354779404953746,0.4378864950319929,-0.128864073514403,0.7721039377387674,-0.5786349361294699
1.0109946577076894,0.018924744248291346,-0.08270310231183513,0.03744638921748944,0.5601431025240495,-0.416598641282599,2.3527745537081204
0.8492085481228615,-0.9197425704669595,0.01600669022093978,0.2525778085076644,0.7100098820390323,0.5121575086748936,-0.9434791459895945
0.0942067033936653,0.3520002430182191,-0.023477226792170184,0.4747745223531444,0.9047335566849095,0.31784401503675075,0.8407694727049575
-0.391151625360818,-0.8591833888724272,-0.29986464588393996,0.485999566264213,-0.8119026391129035,-1.1874801713150043,-0.07303363577333086
-0.6068664381405884,0.6547961509908806,-0.5367681479625998,-0.1543103455918196,-0.9369250707164817,-0.5986646971914708,0.19345205304501653
-1.200082173284957,0.4731186062072837,-0.5762520649757097,0.2670350327134609,-1.3343609215214038,-2.2109016647614728,-0.16654995571499312
-0.8225812509203587,2.2898940540432533,3.0167843832172974,-0.42636452186937357,0.9111639491001698,-1.137029735660863,0.22607634415373415
-0.579902086543117,2.3807328264350516,3.076010258736962,-0.49038881078649865,0.8449670932904092,-0.48416016313702165,0.08325159378063922
1.1458164156950459,-0.011354846548974808,-0.20115485335116504,0.2757415820932507,0.4717397316951506,0.7634893146453312,3.3983198135030936
-0.49900903175070316,2.047657327665124,2.9773004662041873,2.757612677734554,0.4420748383448802,-0.44174346081923066,-0.5369407680251822
1.3615312284748162,-0.4958282993052333,-0.5959940234822647,-0.5234837216096669,0.5064657894092008,1.4925187298520664,-0.1946807291646776
-0.6338307897380596,-0.8894629796696933,-0.14192897783150007,-0.24338138505834778,0.8745099594531733,0.17467675301522292,0.12402137998394745
-0.20240116417851894,-0.10219361894077328,-0.003735268285615202,0.5455076509520714,0.8964101486348235,0.2002271006948569,1.3742197926204613
-0.8765099541153013,-0.9197425704669595,-0.7934136085478145,-0.8092379654445462,0.9893199435123868,-0.07770077922914027,-0.03910707223701363
-0.579902086543117,0.7456349233826791,-0.4578003139363798,-1.114711028437585,-0.5423931816297667,-0.6302962233692097,1.6742724615428173
-0.9574030089077152,-0.7986242072778948,-0.39857443841671486,1.6470436010318876,-1.1353077103352793,-2.5232000810407893,-0.2327192954055494
1.1997451188899884,-1.2528180692368873,-0.04321918529872517,0.1334503077037735,0.4311422297459787,-0.1941115120040051,-0.8898956430328522
1.1997451188899884,-0.9197425704669595,-0.06296114380528015,0.4541443307341748,0.860321733320412,-0.26674236595106426,-1.497886933943478
1.0379590093051605,0.2006022890318883,-0.6157359819888196,-0.03435843005637157,-0.6376571876210144,-0.6288872539944982,-0.03513831918881425
1.0649233609026318,-0.16275280053530558,-0.06296114380528015,-0.29583612065735504,-0.00431409488812591,0.0449920209571165,0.9085063484660121
0.17509975818607917,0.2006022890318883,-0.6157359819888196,0.13765065728219691,-0.15826782056407174,1.3221699082822496,-0.5459228549790613
-0.3372229221658754,-0.46554870850796715,-0.5959940234822647,0.15217080265657276,-0.4590481095950944,-0.2309179449534777,-1.2336466687538683
-1.307939579674842,0.5639573785990821,-0.5959940234822647,0.20512701643817888,-0.4684215115483701,1.7482807565163478,-0.9582659297586118
1.1997451188899884,-0.435269117710701,-0.240638770364275,-0.3360239175098666,0.5273534454642477,-1.171039607819267,3.29966477669002
-1.1461534700900142,-0.7683446164806287,-0.22089681185772,-0.3318858627011469,0.6644854048560151,-0.5023554192414125,0.08498702412712218
